word,valid_knot,initial_vertices,removed_vertices,final_vertices,result
ABCBDBCADBACBC,True,42,39,3,simplified_to_triangle
ABCBDBCADCDADC,True,42,39,3,simplified_to_triangle
ABCBDBCBABDCAC,True,42,39,3,simplified_to_triangle
ABCBDBCBACACBD,True,42,39,3,simplified_to_triangle
ABCBDBCBACBCAD,True,42,39,3,simplified_to_triangle
ABCBDBCBCDCBAC,True,42,39,3,simplified_to_triangle
ABCBDBCBDBACAC,True,42,39,3,simplified_to_triangle
ABCBDBCBDBCDBD,True,42,39,3,simplified_to_triangle
ABCBDBCBDCDBDC,True,42,39,3,simplified_to_triangle
ABCBDBCDACDADC,True,42,39,3,simplified_to_triangle
ABCBDBCDADCABD,True,42,39,3,simplified_to_triangle
ABCBDBCDADCADB,True,42,39,3,simplified_to_triangle
ABCBDBCDADCBAD,True,42,39,3,simplified_to_triangle
ABCBDBCDBCDBDC,True,42,39,3,simplified_to_triangle
ABCBDBCDBDCABD,True,42,39,3,simplified_to_triangle
ABCBDBCDBDCADB,True,42,39,3,simplified_to_triangle
ABCBDBCDBDCBAD,True,42,39,3,simplified_to_triangle
ABCBDBCDCACDBD,True,42,39,3,simplified_to_triangle
ABCBDBCDCADCAD,True,42,39,3,simplified_to_triangle
ABCBDBCDCBACBC,True,42,39,3,simplified_to_triangle
ABCBDBCDCBDCBD,True,42,39,3,simplified_to_triangle
ABCBDBCDCBDCDB,True,42,39,3,simplified_to_triangle
ABCBDBCDCDACAD,True,42,39,3,simplified_to_triangle
ABCBDBCDCDADCB,True,42,39,3,simplified_to_triangle
ABCBDBCDCDBCBD,True,42,39,3,simplified_to_triangle
ABCBDBCDCDBCDB,True,42,39,3,simplified_to_triangle
ABCBDBCDCDCACD,True,42,39,3,simplified_to_triangle
ABCBDBCDCDCADC,True,42,39,3,simplified_to_triangle
ABCBDBCDCDCBCD,True,42,39,3,simplified_to_triangle
ABCBDCABDCACBC,True,42,39,3,simplified_to_triangle
ABCBDCABDCBCBC,True,42,39,3,simplified_to_triangle
ABCBDCACABDCAC,True,42,39,3,simplified_to_triangle
ABCBDCACACBCBD,True,42,39,3,simplified_to_triangle
ABCBDCACACBCDB,True,42,39,3,simplified_to_triangle
ABCBDCACADACBC,True,42,39,3,simplified_to_triangle
ABCBDCACADBCAC,True,42,39,3,simplified_to_triangle
ABCBDCACADBDCD,True,42,39,3,simplified_to_triangle
ABCBDCACBCACAD,True,42,39,3,simplified_to_triangle
ABCBDCACBCBCDB,True,42,39,3,simplified_to_triangle
ABCBDCACBDACAC,True,42,39,3,simplified_to_triangle
ABCBDCACBDADCD,True,42,39,3,simplified_to_triangle
ABCBDCACBDBCBC,True,42,39,3,simplified_to_triangle
ABCBDCACBDCDBD,True,42,39,3,simplified_to_triangle
ABCBDCACDABDCD,True,42,39,3,simplified_to_triangle
ABCBDCACDADBCD,True,42,39,3,simplified_to_triangle
ABCBDCACDBACAC,True,42,39,3,simplified_to_triangle
ABCBDCACDBADCD,True,42,39,3,simplified_to_triangle
ABCBDCACDBCDBD,True,42,39,3,simplified_to_triangle
ABCBDCACDBDACD,True,42,39,3,simplified_to_triangle
ABCBDCACDCADCD,True,42,39,3,simplified_to_triangle
ABCBDCACDCDACD,True,42,39,3,simplified_to_triangle
ABCBDCACDCDBDC,True,42,39,3,simplified_to_triangle
ABCBDCACDCDCDC,True,42,39,3,simplified_to_triangle
ABCBDCADACBCAC,True,42,39,3,simplified_to_triangle
ABCBDCADACDCBD,True,42,39,3,simplified_to_triangle
ABCBDCADACDCDB,True,42,39,3,simplified_to_triangle
ABCBDCADBCACBC,True,42,39,3,simplified_to_triangle
ABCBDCADCACDBD,True,42,39,3,simplified_to_triangle
ABCBDCADCADCAD,True,42,39,3,simplified_to_triangle
ABCBDCADCBACBC,True,42,39,3,simplified_to_triangle
ABCBDCADCDACAD,True,42,39,3,simplified_to_triangle
ABCBDCADCDADCB,True,42,39,3,simplified_to_triangle
ABCBDCADCDCABD,True,42,39,3,simplified_to_triangle
ABCBDCADCDCACD,True,42,39,3,simplified_to_triangle
ABCBDCADCDCADB,True,42,39,3,simplified_to_triangle
ABCBDCADCDCBAD,True,42,39,3,simplified_to_triangle
ABCBDCADCDCBDC,True,42,39,3,simplified_to_triangle
ABCBDCADCDCDBC,True,42,39,3,simplified_to_triangle
ABCBDCBABCBDCB,True,42,39,3,simplified_to_triangle
ABCBDCBABCDBCB,True,42,39,3,simplified_to_triangle
ABCBDCBABCDCBC,True,42,39,3,simplified_to_triangle
ABCBDCBACBCACD,True,42,39,3,simplified_to_triangle
ABCBDCBACBCBCD,True,42,39,3,simplified_to_triangle
ABCBDCBACBCDCB,True,42,39,3,simplified_to_triangle
ABCBDCBADCACBC,True,42,39,3,simplified_to_triangle
ABCBDCBADCBCBC,True,42,39,3,simplified_to_triangle
ABCBDCBCABDCAC,True,42,39,3,simplified_to_triangle
ABCBDCBCACACBD,True,42,39,3,simplified_to_triangle
ABCBDCBCACACDB,True,42,39,3,simplified_to_triangle
ABCBDCBCACBCAD,True,42,39,3,simplified_to_triangle
ABCBDCBCADACBC,True,42,39,3,simplified_to_triangle
ABCBDCBCADBCAC,True,42,39,3,simplified_to_triangle
ABCBDCBCBCACBD,True,42,39,3,simplified_to_triangle
ABCBDCBCBCACDB,True,42,39,3,simplified_to_triangle
ABCBDCBCBDACAC,True,42,39,3,simplified_to_triangle
ABCBDCBCBDBCBC,True,42,39,3,simplified_to_triangle
ABCBDCBCBDCDBD,True,42,39,3,simplified_to_triangle
ABCBDCBCDBACAC,True,42,39,3,simplified_to_triangle
ABCBDCBCDBCDBD,True,42,39,3,simplified_to_triangle
ABCBDCBCDCDBDC,True,42,39,3,simplified_to_triangle
ABCBDCBDACACBC,True,42,39,3,simplified_to_triangle
ABCBDCBDBCBCAC,True,42,39,3,simplified_to_triangle
ABCBDCBDBCDCBD,True,42,39,3,simplified_to_triangle
ABCBDCBDBCDCDB,True,42,39,3,simplified_to_triangle
ABCBDCBDCABDCD,True,42,39,3,simplified_to_triangle
ABCBDCBDCACDBD,True,42,39,3,simplified_to_triangle
ABCBDCBDCADBCD,True,42,39,3,simplified_to_triangle
ABCBDCBDCADBDC,True,42,39,3,simplified_to_triangle
ABCBDCBDCADCBD,True,42,39,3,simplified_to_triangle
ABCBDCBDCADCDB,True,42,39,3,simplified_to_triangle
ABCBDCBDCBACBC,True,42,39,3,simplified_to_triangle
ABCBDCBDCBADCD,True,42,39,3,simplified_to_triangle
ABCBDCBDCBDACD,True,42,39,3,simplified_to_triangle
ABCBDCBDCBDADC,True,42,39,3,simplified_to_triangle
ABCBDCBDCDABCD,True,42,39,3,simplified_to_triangle
ABCBDCBDCDABDC,True,42,39,3,simplified_to_triangle
ABCBDCBDCDACBD,True,42,39,3,simplified_to_triangle
ABCBDCBDCDACDB,True,42,39,3,simplified_to_triangle
ABCBDCBDCDADBC,True,42,39,3,simplified_to_triangle
ABCBDCBDCDADCB,True,42,39,3,simplified_to_triangle
ABCBDCBDCDBACD,True,42,39,3,simplified_to_triangle
ABCBDCBDCDBADC,True,42,39,3,simplified_to_triangle
ABCBDCBDCDBDAC,True,42,39,3,simplified_to_triangle
ABCBDCBDCDCBDC,True,42,39,3,simplified_to_triangle
ABCBDCBDCDCDBC,True,42,39,3,simplified_to_triangle
ABCBDCDACADCAD,True,42,39,3,simplified_to_triangle
ABCBDCDACDACAD,True,42,39,3,simplified_to_triangle
ABCBDCDACDCABD,True,42,39,3,simplified_to_triangle
ABCBDCDACDCACD,True,42,39,3,simplified_to_triangle
ABCBDCDACDCADB,True,42,39,3,simplified_to_triangle
ABCBDCDACDCBAD,True,42,39,3,simplified_to_triangle
ABCBDCDACDCBDC,True,42,39,3,simplified_to_triangle
ABCBDCDACDCDBC,True,42,39,3,simplified_to_triangle
ABCBDCDADCABCD,True,42,39,3,simplified_to_triangle
ABCBDCDADCBACD,True,42,39,3,simplified_to_triangle
ABCBDCDADCBDCB,True,42,39,3,simplified_to_triangle
ABCBDCDADCDBCB,True,42,39,3,simplified_to_triangle
ABCBDCDADCDCBC,True,42,39,3,simplified_to_triangle
ABCBDCDBACACBC,True,42,39,3,simplified_to_triangle
ABCBDCDBCABDCD,True,42,39,3,simplified_to_triangle
ABCBDCDBCACDBD,True,42,39,3,simplified_to_triangle
ABCBDCDBCADBCD,True,42,39,3,simplified_to_triangle
ABCBDCDBCADBDC,True,42,39,3,simplified_to_triangle
ABCBDCDBCADCBD,True,42,39,3,simplified_to_triangle
ABCBDCDBCADCDB,True,42,39,3,simplified_to_triangle
ABCBDCDBCBACBC,True,42,39,3,simplified_to_triangle
ABCBDCDBCBADCD,True,42,39,3,simplified_to_triangle
ABCBDCDBCBDACD,True,42,39,3,simplified_to_triangle
ABCBDCDBCBDADC,True,42,39,3,simplified_to_triangle
ABCBDCDBCDABCD,True,42,39,3,simplified_to_triangle
ABCBDCDBCDABDC,True,42,39,3,simplified_to_triangle
ABCBDCDBCDACBD,True,42,39,3,simplified_to_triangle
ABCBDCDBCDACDB,True,42,39,3,simplified_to_triangle
ABCBDCDBCDADBC,True,42,39,3,simplified_to_triangle
ABCBDCDBCDADCB,True,42,39,3,simplified_to_triangle
ABCBDCDBCDBACD,True,42,39,3,simplified_to_triangle
ABCBDCDBCDBADC,True,42,39,3,simplified_to_triangle
ABCBDCDBCDBDAC,True,42,39,3,simplified_to_triangle
ABCBDCDBCDCBDC,True,42,39,3,simplified_to_triangle
ABCBDCDBCDCDBC,True,42,39,3,simplified_to_triangle
ABCBDCDBDCBDCB,True,42,39,3,simplified_to_triangle
ABCBDCDBDCDBCB,True,42,39,3,simplified_to_triangle
ABCBDCDBDCDCBC,True,42,39,3,simplified_to_triangle
ABCBDCDCACBCAC,True,42,39,3,simplified_to_triangle
ABCBDCDCACDCAD,True,42,39,3,simplified_to_triangle
ABCBDCDCADACBD,True,42,39,3,simplified_to_triangle
ABCBDCDCADACDB,True,42,39,3,simplified_to_triangle
ABCBDCDCADCBDC,True,42,39,3,simplified_to_triangle
ABCBDCDCADCDBC,True,42,39,3,simplified_to_triangle
ABCBDCDCBCACBC,True,42,39,3,simplified_to_triangle
ABCBDCDCBCADCD,True,42,39,3,simplified_to_triangle
ABCBDCDCBCDACD,True,42,39,3,simplified_to_triangle
ABCBDCDCBCDADC,True,42,39,3,simplified_to_triangle
ABCBDCDCBDBCBD,True,42,39,3,simplified_to_triangle
ABCBDCDCBDBCDB,True,42,39,3,simplified_to_triangle
ABCBDCDCBDCBCD,True,42,39,3,simplified_to_triangle
ABCBDCDCBDCBDC,True,42,39,3,simplified_to_triangle
ABCBDCDCBDCDBC,True,42,39,3,simplified_to_triangle
ABCBDCDCDACBDC,True,42,39,3,simplified_to_triangle
ABCBDCDCDACDBC,True,42,39,3,simplified_to_triangle
ABCBDCDCDBCBCD,True,42,39,3,simplified_to_triangle
ABCBDCDCDBCBDC,True,42,39,3,simplified_to_triangle
ABCBDCDCDBCDBC,True,42,39,3,simplified_to_triangle
ABCBDCDCDBDCAC,True,42,39,3,simplified_to_triangle
ABCBDCDCDCABCD,True,42,39,3,simplified_to_triangle
ABCBDCDCDCBACD,True,42,39,3,simplified_to_triangle
ABCBDCDCDCBCDC,True,42,39,3,simplified_to_triangle
ABCDABCDABCDBD,True,42,39,3,simplified_to_triangle
ABCDABCDABDACD,True,42,39,3,simplified_to_triangle
ABCDABCDABDBCD,True,42,39,3,simplified_to_triangle
ABCDABCDACADCD,True,42,39,3,simplified_to_triangle
ABCDABCDACDACD,True,42,39,3,simplified_to_triangle
ABCDABCDACDBDC,True,42,39,3,simplified_to_triangle
ABCDABCDACDCDC,True,42,39,3,simplified_to_triangle
ABCDABCDADBACD,True,42,39,3,simplified_to_triangle
ABCDABCDADBDCB,True,42,39,3,simplified_to_triangle
ABCDABCDADCACD,True,42,39,3,simplified_to_triangle
ABCDABCDADCBDB,True,42,39,3,simplified_to_triangle
ABCDABCDBABDCD,True,42,39,3,simplified_to_triangle
ABCDABCDBACDBD,True,42,39,3,simplified_to_triangle
ABCDABCDBADACD,True,42,39,3,simplified_to_triangle
ABCDABCDBADBCD,True,42,39,3,simplified_to_triangle
ABCDABCDBCBDCD,True,42,39,3,simplified_to_triangle
ABCDABCDBCDADC,True,42,39,3,simplified_to_triangle
ABCDABCDBCDBCD,True,42,39,3,simplified_to_triangle
ABCDABCDBCDCDC,True,42,39,3,simplified_to_triangle
ABCDABCDBDADCB,True,42,39,3,simplified_to_triangle
ABCDABCDBDCBDB,True,42,39,3,simplified_to_triangle
ABCDABCDCACDCD,True,42,39,3,simplified_to_triangle
ABCDABCDCADCDC,True,42,39,3,simplified_to_triangle
ABCDABCDCBACAC,True,42,39,3,simplified_to_triangle
ABCDABCDCBCDCD,True,42,39,3,simplified_to_triangle
ABCDABCDCBDCDC,True,42,39,3,simplified_to_triangle
ABCDABCDCDACDC,True,42,39,3,simplified_to_triangle
ABCDABCDCDBCDC,True,42,39,3,simplified_to_triangle
ABCDABCDCDCBDC,True,42,36,6,visual_inspection
ABCDABCDCDCDBC,True,42,36,6,visual_inspection
ABCDABDACABDCD,True,42,39,3,simplified_to_triangle
ABCDABDACADBCD,True,42,39,3,simplified_to_triangle
ABCDABDACBDACD,True,42,39,3,simplified_to_triangle
ABCDABDACBDCDC,True,42,39,3,simplified_to_triangle
ABCDABDACDBACD,True,42,39,3,simplified_to_triangle
ABCDABDACDBCDC,True,42,39,3,simplified_to_triangle
ABCDABDACDCABD,True,42,39,3,simplified_to_triangle
ABCDABDACDCADB,True,42,39,3,simplified_to_triangle
ABCDABDACDCBAD,True,42,39,3,simplified_to_triangle
ABCDABDADCABDB,True,42,39,3,simplified_to_triangle
ABCDABDADCBABD,True,42,39,3,simplified_to_triangle
ABCDABDADCBADB,True,42,39,3,simplified_to_triangle
ABCDABDBCABDCD,True,42,39,3,simplified_to_triangle
ABCDABDBCACDCD,True,42,39,3,simplified_to_triangle
ABCDABDBCADBCD,True,42,39,3,simplified_to_triangle
ABCDABDBCADCDC,True,42,39,3,simplified_to_triangle
ABCDABDBCBDACD,True,42,39,3,simplified_to_triangle
ABCDABDBCDACDC,True,42,39,3,simplified_to_triangle
ABCDABDBCDBACD,True,42,39,3,simplified_to_triangle
ABCDABDBCDCABD,True,42,39,3,simplified_to_triangle
ABCDABDBCDCADB,True,42,39,3,simplified_to_triangle
ABCDABDBCDCBAD,True,42,39,3,simplified_to_triangle
ABCDABDBCDCDCB,True,42,39,3,simplified_to_triangle
ABCDABDCACBDCD,True,42,39,3,simplified_to_triangle
ABCDABDCACDBCD,True,42,39,3,simplified_to_triangle
ABCDABDCADCADC,True,42,39,3,simplified_to_triangle
ABCDABDCADCDAC,True,42,39,3,simplified_to_triangle
ABCDABDCBCADCD,True,42,39,3,simplified_to_triangle
ABCDABDCBCDACD,True,42,39,3,simplified_to_triangle
ABCDABDCBDCBDC,True,42,39,3,simplified_to_triangle
ABCDABDCBDCDBC,True,42,39,3,simplified_to_triangle
ABCDABDCDACADC,True,42,39,3,simplified_to_triangle
ABCDABDCDACDAC,True,42,39,3,simplified_to_triangle
ABCDABDCDBCBDC,True,42,39,3,simplified_to_triangle
ABCDABDCDBCDBC,True,42,39,3,simplified_to_triangle
ABCDABDCDCACDC,True,42,39,3,simplified_to_triangle
ABCDABDCDCADCB,True,42,39,3,simplified_to_triangle
ABCDABDCDCBCDC,True,42,39,3,simplified_to_triangle
ABCDACABDCBCAC,True,42,39,3,simplified_to_triangle
ABCDACACABDCBC,True,42,39,3,simplified_to_triangle
ABCDACACADACAC,True,42,39,3,simplified_to_triangle
ABCDACACADBCBC,True,42,39,3,simplified_to_triangle
ABCDACACADCDBD,True,42,39,3,simplified_to_triangle
ABCDACACBCACBD,True,42,39,3,simplified_to_triangle
ABCDACACBCACDB,True,42,39,3,simplified_to_triangle
ABCDACACBCBCAD,True,42,39,3,simplified_to_triangle
ABCDACACBDACBC,True,42,39,3,simplified_to_triangle
ABCDACACBDBCAC,True,42,39,3,simplified_to_triangle
ABCDACACDACDBD,True,42,39,3,simplified_to_triangle
ABCDACACDBACBC,True,42,39,3,simplified_to_triangle
ABCDACACDCDADC,True,42,39,3,simplified_to_triangle
ABCDACADACACBC,True,42,39,3,simplified_to_triangle
ABCDACADACDCAD,True,42,39,3,simplified_to_triangle
ABCDACADBCBCAC,True,42,39,3,simplified_to_triangle
ABCDACADCABDCD,True,42,39,3,simplified_to_triangle
ABCDACADCADBCD,True,42,39,3,simplified_to_triangle
ABCDACADCADBDC,True,42,39,3,simplified_to_triangle
ABCDACADCBACAC,True,42,39,3,simplified_to_triangle
ABCDACADCBADCD,True,42,39,3,simplified_to_triangle
ABCDACADCBDACD,True,42,39,3,simplified_to_triangle
ABCDACADCBDADC,True,42,39,3,simplified_to_triangle
ABCDACADCBDCAD,True,42,39,3,simplified_to_triangle
ABCDACADCDABDC,True,42,39,3,simplified_to_triangle
ABCDACADCDADBC,True,42,39,3,simplified_to_triangle
ABCDACADCDBACD,True,42,39,3,simplified_to_triangle
ABCDACADCDBADC,True,42,39,3,simplified_to_triangle
ABCDACADCDBCAD,True,42,39,3,simplified_to_triangle
ABCDACADCDBDAC,True,42,39,3,simplified_to_triangle
ABCDACADCDCADC,True,42,39,3,simplified_to_triangle
ABCDACADCDCDAC,True,42,39,3,simplified_to_triangle
ABCDACBCABDCBC,True,42,39,3,simplified_to_triangle
ABCDACBCACBCBD,True,42,39,3,simplified_to_triangle
ABCDACBCACBCDB,True,42,39,3,simplified_to_triangle
ABCDACBCADACAC,True,42,39,3,simplified_to_triangle
ABCDACBCADBCBC,True,42,39,3,simplified_to_triangle
ABCDACBCADBDCD,True,42,39,3,simplified_to_triangle
ABCDACBCADCDBD,True,42,39,3,simplified_to_triangle
ABCDACBCBCACAD,True,42,39,3,simplified_to_triangle
ABCDACBCBCADCB,True,42,39,3,simplified_to_triangle
ABCDACBCBDACBC,True,42,39,3,simplified_to_triangle
ABCDACBCBDADCD,True,42,39,3,simplified_to_triangle
ABCDACBCBDBCAC,True,42,39,3,simplified_to_triangle
ABCDACBCDABDCD,True,42,39,3,simplified_to_triangle
ABCDACBCDACDBD,True,42,39,3,simplified_to_triangle
ABCDACBCDADBCD,True,42,39,3,simplified_to_triangle
ABCDACBCDBACBC,True,42,39,3,simplified_to_triangle
ABCDACBCDBADCD,True,42,39,3,simplified_to_triangle
ABCDACBCDBDACD,True,42,39,3,simplified_to_triangle
ABCDACBCDBDCAD,True,42,39,3,simplified_to_triangle
ABCDACBCDCBDCD,True,42,39,3,simplified_to_triangle
ABCDACBCDCDADC,True,42,39,3,simplified_to_triangle
ABCDACBCDCDBCD,True,42,39,3,simplified_to_triangle
ABCDACBCDCDCDC,True,42,39,3,simplified_to_triangle
ABCDACBDACBCAC,True,42,39,3,simplified_to_triangle
ABCDACBDBCACBC,True,42,39,3,simplified_to_triangle
ABCDACBDBCDCAD,True,42,39,3,simplified_to_triangle
ABCDACBDCBDCBD,True,42,39,3,simplified_to_triangle
ABCDACBDCBDCDB,True,42,39,3,simplified_to_triangle
ABCDACBDCDBCBD,True,42,39,3,simplified_to_triangle
ABCDACBDCDBCDB,True,42,39,3,simplified_to_triangle
ABCDACBDCDCABD,True,42,39,3,simplified_to_triangle
ABCDACBDCDCADB,True,42,39,3,simplified_to_triangle
ABCDACBDCDCADC,True,42,39,3,simplified_to_triangle
ABCDACBDCDCBAD,True,42,39,3,simplified_to_triangle
ABCDACBDCDCBCD,True,42,39,3,simplified_to_triangle
ABCDACBDCDCDAC,True,42,39,3,simplified_to_triangle
ABCDACDACABDCD,True,42,39,3,simplified_to_triangle
ABCDACDACADBCD,True,42,39,3,simplified_to_triangle
ABCDACDACADBDC,True,42,39,3,simplified_to_triangle
ABCDACDACBDACD,True,42,39,3,simplified_to_triangle
ABCDACDACBDADC,True,42,39,3,simplified_to_triangle
ABCDACDACBDCAD,True,42,39,3,simplified_to_triangle
ABCDACDACDABDC,True,42,39,3,simplified_to_triangle
ABCDACDACDADBC,True,42,39,3,simplified_to_triangle
ABCDACDACDBACD,True,42,39,3,simplified_to_triangle
ABCDACDACDBADC,True,42,39,3,simplified_to_triangle
ABCDACDACDBCAD,True,42,39,3,simplified_to_triangle
ABCDACDACDBDAC,True,42,39,3,simplified_to_triangle
ABCDACDACDCADC,True,42,39,3,simplified_to_triangle
ABCDACDACDCDAC,True,42,39,3,simplified_to_triangle
ABCDACDADCADCB,True,42,39,3,simplified_to_triangle
ABCDACDADCDCAC,True,42,39,3,simplified_to_triangle
ABCDACDBACBCAC,True,42,39,3,simplified_to_triangle
ABCDACDBCACDBD,True,42,39,3,simplified_to_triangle
ABCDACDBCBDCBD,True,42,39,3,simplified_to_triangle
ABCDACDBCBDCDB,True,42,39,3,simplified_to_triangle
ABCDACDBCDADCB,True,42,39,3,simplified_to_triangle
ABCDACDBCDBCBD,True,42,39,3,simplified_to_triangle
ABCDACDBCDBCDB,True,42,39,3,simplified_to_triangle
ABCDACDBCDCABD,True,42,39,3,simplified_to_triangle
ABCDACDBCDCADB,True,42,39,3,simplified_to_triangle
ABCDACDBCDCADC,True,42,39,3,simplified_to_triangle
ABCDACDBCDCBAD,True,42,39,3,simplified_to_triangle
ABCDACDBCDCBCD,True,42,39,3,simplified_to_triangle
ABCDACDBCDCDAC,True,42,39,3,simplified_to_triangle
ABCDACDBDCADCB,True,42,39,3,simplified_to_triangle
ABCDACDBDCBACD,True,42,39,3,simplified_to_triangle
ABCDACDBDCBCAD,True,42,39,3,simplified_to_triangle
ABCDACDBDCDCAC,True,42,39,3,simplified_to_triangle
ABCDACDCABCDBD,True,42,39,3,simplified_to_triangle
ABCDACDCACBCAC,True,42,39,3,simplified_to_triangle
ABCDACDCACBDCD,True,42,39,3,simplified_to_triangle
ABCDACDCACDBCD,True,42,39,3,simplified_to_triangle
ABCDACDCACDBDC,True,42,39,3,simplified_to_triangle
ABCDACDCADACAD,True,42,39,3,simplified_to_triangle
ABCDACDCADBDCB,True,42,39,3,simplified_to_triangle
ABCDACDCADCACD,True,42,39,3,simplified_to_triangle
ABCDACDCADCADC,True,42,39,3,simplified_to_triangle
ABCDACDCADCDAC,True,42,39,3,simplified_to_triangle
ABCDACDCBACDBD,True,42,39,3,simplified_to_triangle
ABCDACDCBCACBC,True,42,39,3,simplified_to_triangle
ABCDACDCBCDBDC,True,42,39,3,simplified_to_triangle
ABCDACDCBCDCBD,True,42,39,3,simplified_to_triangle
ABCDACDCBCDCDB,True,42,39,3,simplified_to_triangle
ABCDACDCBDADCB,True,42,39,3,simplified_to_triangle
ABCDACDCBDBCAD,True,42,39,3,simplified_to_triangle
ABCDACDCBDCADC,True,42,39,3,simplified_to_triangle
ABCDACDCBDCBCD,True,42,36,6,visual_inspection
ABCDACDCBDCDAC,True,42,39,3,simplified_to_triangle
ABCDACDCBDCDCB,True,42,39,3,simplified_to_triangle
ABCDACDCDABDCB,True,42,39,3,simplified_to_triangle
ABCDACDCDACACD,True,42,39,3,simplified_to_triangle
ABCDACDCDACADC,True,42,39,3,simplified_to_triangle
ABCDACDCDACDAC,True,42,39,3,simplified_to_triangle
ABCDACDCDADCBC,True,42,39,3,simplified_to_triangle
ABCDACDCDBCADC,True,42,39,3,simplified_to_triangle
ABCDACDCDBCBCD,True,42,36,6,visual_inspection
ABCDACDCDBCDAC,True,42,39,3,simplified_to_triangle
ABCDACDCDBCDCB,True,42,39,3,simplified_to_triangle
ABCDACDCDBDCBC,True,42,39,3,simplified_to_triangle
ABCDACDCDCABDB,True,42,39,3,simplified_to_triangle
ABCDACDCDCABDC,True,42,36,6,visual_inspection
ABCDACDCDCACDC,True,42,39,3,simplified_to_triangle
ABCDACDCDCBABD,True,42,39,3,simplified_to_triangle
ABCDACDCDCBACD,True,42,39,3,simplified_to_triangle
ABCDACDCDCBADB,True,42,39,3,simplified_to_triangle
ABCDACDCDCBADC,True,42,36,6,visual_inspection
ABCDADBACABDCD,True,42,39,3,simplified_to_triangle
ABCDADBACADBCD,True,42,39,3,simplified_to_triangle
ABCDADBACBDACD,True,42,39,3,simplified_to_triangle
ABCDADBACBDCDC,True,42,39,3,simplified_to_triangle
ABCDADBACDBACD,True,42,39,3,simplified_to_triangle
ABCDADBACDBCDC,True,42,39,3,simplified_to_triangle
ABCDADBACDCABD,True,42,39,3,simplified_to_triangle
ABCDADBACDCADB,True,42,39,3,simplified_to_triangle
ABCDADBACDCBAD,True,42,39,3,simplified_to_triangle
ABCDADBADACACD,True,42,39,3,simplified_to_triangle
ABCDADBADACBCD,True,42,39,3,simplified_to_triangle
ABCDADBADCABDB,True,42,39,3,simplified_to_triangle
ABCDADBCACBDCD,True,42,39,3,simplified_to_triangle
ABCDADBCACDBCD,True,42,39,3,simplified_to_triangle
ABCDADBCADCADC,True,42,39,3,simplified_to_triangle
ABCDADBCADCDAC,True,42,39,3,simplified_to_triangle
ABCDADBCBCADCD,True,42,39,3,simplified_to_triangle
ABCDADBCBCDACD,True,42,39,3,simplified_to_triangle
ABCDADBCBDCBDC,True,42,39,3,simplified_to_triangle
ABCDADBCBDCDBC,True,42,39,3,simplified_to_triangle
ABCDADBCDACADC,True,42,39,3,simplified_to_triangle
ABCDADBCDACDAC,True,42,39,3,simplified_to_triangle
ABCDADBCDBCBDC,True,42,39,3,simplified_to_triangle
ABCDADBCDBCDBC,True,42,39,3,simplified_to_triangle
ABCDADBCDCACDC,True,42,39,3,simplified_to_triangle
ABCDADBCDCBCDC,True,42,39,3,simplified_to_triangle
ABCDADBDACABDB,True,42,39,3,simplified_to_triangle
ABCDADBDADCDBD,True,42,39,3,simplified_to_triangle
ABCDADBDCABDCB,True,42,39,3,simplified_to_triangle
ABCDADBDCACBDB,True,42,39,3,simplified_to_triangle
ABCDADBDCADCBC,True,42,39,3,simplified_to_triangle
ABCDADBDCBCBDB,True,42,39,3,simplified_to_triangle
ABCDADBDCBDCAC,True,42,39,3,simplified_to_triangle
ABCDADBDCDACBC,True,42,39,3,simplified_to_triangle
ABCDADBDCDADCD,True,42,39,3,simplified_to_triangle
ABCDADBDCDBCAC,True,42,39,3,simplified_to_triangle
ABCDADBDCDBDCD,True,42,39,3,simplified_to_triangle
ABCDADCABCDCBD,True,42,39,3,simplified_to_triangle
ABCDADCABCDCDB,True,42,39,3,simplified_to_triangle
ABCDADCABCDCDC,True,42,39,3,simplified_to_triangle
ABCDADCABDBCDC,True,42,39,3,simplified_to_triangle
ABCDADCABDCBDB,True,42,39,3,simplified_to_triangle
ABCDADCACDACAD,True,42,39,3,simplified_to_triangle
ABCDADCACDCACD,True,42,39,3,simplified_to_triangle
ABCDADCACDCBAD,True,42,39,3,simplified_to_triangle
ABCDADCACDCBDC,True,42,39,3,simplified_to_triangle
ABCDADCACDCDBC,True,42,39,3,simplified_to_triangle
ABCDADCADACABD,True,42,39,3,simplified_to_triangle
ABCDADCADACADB,True,42,39,3,simplified_to_triangle
ABCDADCADBCBDB,True,42,39,3,simplified_to_triangle
ABCDADCADCACBD,True,42,39,3,simplified_to_triangle
ABCDADCADCACDB,True,42,39,3,simplified_to_triangle
ABCDADCADCADAC,True,42,39,3,simplified_to_triangle
ABCDADCADCBCBD,True,42,39,3,simplified_to_triangle
ABCDADCADCBCDB,True,42,39,3,simplified_to_triangle
ABCDADCADCBDBC,True,42,39,3,simplified_to_triangle
ABCDADCADCDCBC,True,42,39,3,simplified_to_triangle
ABCDADCBABCDCD,True,42,39,3,simplified_to_triangle
ABCDADCBABDBCD,True,42,39,3,simplified_to_triangle
ABCDADCBABDCDC,True,42,39,3,simplified_to_triangle
ABCDADCBACDCBD,True,42,39,3,simplified_to_triangle
ABCDADCBACDCDC,True,42,39,3,simplified_to_triangle
